"Pinkfong Baby Shark", "10,000,000+", cs@smartstudy.co.kr, https://play.google.com/store/apps/details?id=kr.co.smartstudy.babyshark_android_googlemarket
"PaperColor : Paint Draw Sketchbook & PaperDraw", "10,000,000+", eyewind.color@hotmail.com, https://play.google.com/store/apps/details?id=com.eyewind.paperone
"Animals Puzzle for Kids 🦁🐰🐬🐮🐶🐵", "10,000,000+", kids@iabuzz.com, https://play.google.com/store/apps/details?id=com.iabuzz.puzzle4kidsAnimals
"First Words for Baby", "1,000,000+", androbabyid@gmail.com, https://play.google.com/store/apps/details?id=com.androbaby.firstwordsforbaby
"Pottery.ly 3D– Relaxing Ceramic Maker", "1,000,000+", incolor.feedback@hotmail.com, https://play.google.com/store/apps/details?id=com.create.pottery.paint.by.color
"All By Myself - Little Critter", "50,000+", support@oceanhousemedia.com, https://play.google.com/store/apps/details?id=com.oceanhouse_media.booklcallbymyself_app
"Trip to the zoo for kids", "5,000,000+", kidsgameprojects@gmail.com, https://play.google.com/store/apps/details?id=com.kidsgamesprojects.zooforkids
"Kids A-Z", "1,000,000+", support@learninga-z.com, https://play.google.com/store/apps/details?id=com.learninga_z.onyourown
"The Cat in the Hat - Dr. Seuss", "100,000+", support@oceanhousemedia.com, https://play.google.com/store/apps/details?id=com.oceanhouse_media.bookcatinthehat_app
"Learn to Read with Tommy Turtle", "5,000,000+", questions@intellijoy.com, https://play.google.com/store/apps/details?id=com.intellijoy.android.reading.free
"Animal Sounds for Baby", "1,000,000+", MattelConsumerService@Mattel.com, https://play.google.com/store/apps/details?id=air.fisherprice.com.animalsounds
"Sesame Street Alphabet Kitchen", "1,000,000+", support@tiggly.com, https://play.google.com/store/apps/details?id=com.sesameworkshop.alphabetkitchen.play
"WebComics", "1,000,000+", webcomics@sidewalkgroup.com, https://play.google.com/store/apps/details?id=com.webcomics.manga
"MangaToon-Good comics, Great stories", "5,000,000+", mangatoon.app@gmail.com, https://play.google.com/store/apps/details?id=mobi.mangatoon.comics.aphone
"WEBTOON", "10,000,000+", dl_linewebtoon@webtoonscorp.com, https://play.google.com/store/apps/details?id=com.naver.linewebtoon
"Sniper 3D Shooter- Gun Shooting Games", "1,000,000+", devgame88@gmail.com, https://play.google.com/store/apps/details?id=com.shootinggames.sniper3d.assassin
"Ramp Car Stunts Racing: Impossible Tracks 3D", "1,000,000+", gameswingstudio@gmail.com, https://play.google.com/store/apps/details?id=com.gameswing.impossiblecarstunts.monstertrucks.cardriving.simulator
"Manga Rock - Best Manga Reader", "5,000,000+", support@mangarock.com, https://play.google.com/store/apps/details?id=com.notabasement.mangarock.android.titan
"漫咖 Comics - Manga,Novel and Audio", "1,000,000+", ella.mandy369@gmail.com, https://play.google.com/store/apps/details?id=com.qianxun.comic
"Taxi Car Stunts Games 3D: Ramp Car Stunts", "500,000+", mustardgamesstudios@gmail.com, https://play.google.com/store/apps/details?id=com.mustardgames.impossiblecarstunts.taxi.car.driving
"comico 免費全彩漫畫", "1,000,000+", dev-android-tw@comico.tw, https://play.google.com/store/apps/details?id=tw.comico
"Scary Temple Final Run Lost Princess Running Game", "500,000+", Motionracinggames@gmail.com, https://play.google.com/store/apps/details?id=com.motioningames.run.temple.endless
"Diamond Witch Legend Puzzle", "100,000+", shopguidegame@gmail.com, https://play.google.com/store/apps/details?id=usbobble.egyptroad.witchJewelJourney
"Secure Folder", "500,000,000+", secfolder@samsung.com, https://play.google.com/store/apps/details?id=com.samsung.knox.securefolder
"PDF Reader - Sign, Scan, Edit & Share PDF Document", "10,000,000+", appservice@kdanmobile.com, https://play.google.com/store/apps/details?id=com.kdanmobile.android.pdfreader.google.pad
"Fiverr - Freelance Services", "5,000,000+", support@fiverr.com, https://play.google.com/store/apps/details?id=com.fiverr.fiverr
"FLASH Business", "100,000+", hello@flash.co.za, https://play.google.com/store/apps/details?id=com.flash.flashtrader
"104 找工作 - 找打工 免費履歷健檢 找工作 找兼職 履歷診療室", "1,000,000+", 104apps@104.com.tw, https://play.google.com/store/apps/details?id=com.m104
"OlympTrade – Online Trading App", "10,000,000+", help@olymptrade.com, https://play.google.com/store/apps/details?id=com.ticno.olymptrade
"Google My Business - Connect with your Customers", "10,000,000+", local-mobile-app-support@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.vega
"Curriculum vitae App CV Builder Resume CV Maker", "1,000,000+", aristozapps@gmail.com, https://play.google.com/store/apps/details?id=com.aristoz.espanol.curriculumvitae
"Indeed Job Search", "100,000,000+", android@indeed.com, https://play.google.com/store/apps/details?id=com.indeed.android.jobsearch
"40 رمان گلچین‎", "10,000+", freeapks.co.team@gmail.com, https://play.google.com/store/apps/details?id=sepehrgostar.roman
"免費小說大全 - 熱門免费小说閱讀器 - 連載完本小說 - 都市言情/豪門總裁小說", "50,000+", yujin@hongshu.com, https://play.google.com/store/apps/details?id=cn.xingread.dny
"Wattpad  📖  Where stories live.", "100,000,000+", support@wattpad.com, https://play.google.com/store/apps/details?id=wp.wattpad
"Wikipedia", "10,000,000+", mobile-android-wikipedia@wikimedia.org, https://play.google.com/store/apps/details?id=org.wikipedia
"Amazon Kindle", "100,000,000+", kindle-cs-support@amazon.com, https://play.google.com/store/apps/details?id=com.amazon.kindle
"رمانستان (۹۰۰ رمان)‎", "100,000+", salimisami@gmail.com, https://play.google.com/store/apps/details?id=ir.hawijapp.roman
"دانلود کتاب رایگان با کتاب سبز‎", "500,000+", info@ketabesabz.com, https://play.google.com/store/apps/details?id=com.ketabesabz.app
"Cool Reader", "10,000,000+", coolreader.org@gmail.com, https://play.google.com/store/apps/details?id=org.coolreader
"掌阅 iReader", "5,000,000+", support@ireader.com, https://play.google.com/store/apps/details?id=com.chaozh.iReader
"Medicinal plants", "1,000,000+", yacynth@gmail.com, https://play.google.com/store/apps/details?id=com.ndonna.plantesmedicinales
"فیلترگرام *** ضدفیلتر ***‎", "100,000+", Support@filtergram.website, https://play.google.com/store/apps/details?id=me.filtergram
"Google Chrome: Fast & Secure", "5,000,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.android.chrome
"Messenger for SMS", "10,000,000+", smsmessagefeedback@gmail.com, https://play.google.com/store/apps/details?id=com.link.messages.sms
"WhatsApp Business", "100,000,000+", smb@support.whatsapp.com, https://play.google.com/store/apps/details?id=com.whatsapp.w4b
"Privacy Messenger - Private SMS messages, Call app", "1,000,000+", hi@melonsapp.com, https://play.google.com/store/apps/details?id=com.melonsapp.privacymessenger
"1024直播—華人最爱的美女視訊直播聊天交友秀場", "500,000+", 1024hotlive@gmail.com, https://play.google.com/store/apps/details?id=com.ggls.perform.show.yleslive
"OkCupid - The #1 Online Dating App for Great Dates", "10,000,000+", support@okcupid.com, https://play.google.com/store/apps/details?id=com.okcupid.okcupid
"CMB Free Dating App", "1,000,000+", contact@coffeemeetsbagel.com, https://play.google.com/store/apps/details?id=com.coffeemeetsbagel
"LunchClick by Lunch Actually - Free Dating App", "100,000+", support@lunchclick.co, https://play.google.com/store/apps/details?id=co.lunchclick
"速約 - 新加坡免費約會交友App", "50,000+", support@speedyloving.com, https://play.google.com/store/apps/details?id=com.speedyloving.app
"JustDating", "1,000,000+", justdatingapp@gmail.com, https://play.google.com/store/apps/details?id=com.davis.justdating
"Free Dating App & Flirt Chat - Match with Singles", "10,000,000+", jessirich9@gmail.com, https://play.google.com/store/apps/details?id=dating.app.chat.flirt.wgbcv
"WeDate - 約會戀愛交友 Dating App", "100,000+", support@wedatenow.com, https://play.google.com/store/apps/details?id=com.wedate.app
"95Live -SG#1 Live Streaming App", "1,000,000+", goodtolastdeal@gmail.com, https://play.google.com/store/apps/details?id=com.dongby.android.mmshow.inter
"Noonswoon® | Dating - Match, Chat, Meet", "100,000+", noonswoonapp@gmail.com, https://play.google.com/store/apps/details?id=com.noonswoonapp
"스카이피플 (스피) : 서울대생이 만든 인증을 통한 안전한 소개팅", "100,000+", help@skypeople.me, https://play.google.com/store/apps/details?id=app.hybirds.skypeople
"iDates - Chat, Flirt with Singles & Fall in Love", "1,000,000+", info@boranuonline.com, https://play.google.com/store/apps/details?id=com.boranuonline.idates
"MyDates - The best way to find long lasting love", "100,000+", support@mydates.com, https://play.google.com/store/apps/details?id=com.boranuonline.mydates2
"Once - Quality Matches Every day", "1,000,000+", hello@getonce.com, https://play.google.com/store/apps/details?id=com.once.android
"GLAM - Tier Dating", "1,000,000+", admin@glam.am, https://play.google.com/store/apps/details?id=com.charmy.cupist
"Moco+ - Chat, Meet People", "10,000+", android@corp.mocospace.com, https://play.google.com/store/apps/details?id=com.jnj.mocospace.android.plus
"Dil Mil: South Asian singles, dating & marriage", "100,000+", support@dilmil.co, https://play.google.com/store/apps/details?id=co.dilmil.android
"EliteSingles: Match Making Dating App", "500,000+", support@elitesingles.com, https://play.google.com/store/apps/details?id=de.affinitas.za.co.elitesingles.and
"Homojen App - LGBT Social Platform", "100+", support@homojenapp.com, https://play.google.com/store/apps/details?id=ru.lgbt.homojenapp
"Teenage Chat & Dating (Pro)", "100+", social@astrizstudios.com, https://play.google.com/store/apps/details?id=com.com.os.Teenage_Chat_and_Dating_App_Pro_6656
"iDearlyBeloved Dating App", "50+", headquarters@idearlybeloved.com, https://play.google.com/store/apps/details?id=com.idearlybeloved
"WannaMeet Power", "1,000+", admin@wannameet.com, https://play.google.com/store/apps/details?id=com.wannameet.power.android.app
"Ad-Free plugin for SayHi", "100+", support@unearby.com, https://play.google.com/store/apps/details?id=com.easyroid.adblock
"AMBW Dating App: Asian Men & Black Women Community", "10+", support@blasianloveforever.com, https://play.google.com/store/apps/details?id=com.blasianloveforever.apps
"러브게임 - 진실게임카드19+", "10+", jinny950718@gmail.com, https://play.google.com/store/apps/details?id=com.knowledgeware.modelexecutor80.gamelove_3878129507
"Cold Approach", "100+", pascal.andraos@gmail.com, https://play.google.com/store/apps/details?id=com.pascalandraos.coldapproach
"Free To Love You™ Dating App ...Chat & Connect!", "10+", support@freetoloveyou.com, https://play.google.com/store/apps/details?id=com.freetoloveyoudating.apps
"Video Tube", "1,000,000+", visoftteam2019@gmail.com, https://play.google.com/store/apps/details?id=com.videotube.playings
"Digital TV", "10,000,000+", playstor@motorola.com, https://play.google.com/store/apps/details?id=com.motorola.dtv
"Tubi - Free Movies & TV Shows", "50,000,000+", support@tubi.tv, https://play.google.com/store/apps/details?id=com.tubitv
"Mobile TV", "10,000,000+", playstor@motorola.com, https://play.google.com/store/apps/details?id=com.nmi.mtv.app.condor
"fruit harvest time", "1,000,000+", marscityjin@gmail.com, https://play.google.com/store/apps/details?id=com.wsinc.gemskingdom.FruitHarvestFram
"Google Play Games", "1,000,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.play.games
"تلویزیون و ماهواره - پخش رایگان‎", "100,000+", free.tv.app9@gmail.com, https://play.google.com/store/apps/details?id=org.tvapp.playfree
"ماهواره من - تماشای تلویزیون و ماهواره آنلاین‎", "100,000+", app.mysat@gmail.com, https://play.google.com/store/apps/details?id=my_player.satellite.tv
"VTV Go for Smart TV", "1,000,000+", vietnamtelevisiondigitalcenter@gmail.com, https://play.google.com/store/apps/details?id=vn.vtv.vtvgotv
"G12 ECZ Past Papers", "10,000+", gagglesmobile@gmail.com, https://play.google.com/store/apps/details?id=com.gagglesmobile.g12eczpastpapers
"Red Rose Keyboard", "10,000,000+", madcr90@mail.com, https://play.google.com/store/apps/details?id=com.jb.gokeyboard.theme.funredroses
"Preschool Kids Learning : ABC, Number, Colors", "100,000+", hjapps4you@gmail.com, https://play.google.com/store/apps/details?id=com.ffour.android.learnabc
"Job Circular", "500,000+", contact@careerguidebd.com, https://play.google.com/store/apps/details?id=com.careerguidebd.jobcircular
"504 لغت ضروری ( آموزش زبان انگلیسی )‎", "100,000+", sajad.tnejad@gmail.com, https://play.google.com/store/apps/details?id=com.anjeldeveloper.essentialword
"Belajar Huruf dan Angka", "1,000,000+", rizapn@gmail.com, https://play.google.com/store/apps/details?id=rpn.android.abc123
"انگریزی سیکھیں Learn English Speaking in Urdu", "100,000+", urdupure@gmail.com, https://play.google.com/store/apps/details?id=com.urdupurelearnenglish
"IMPROVE ENGLISH SPEAKING", "100,000+", support@gyanbadhaiye.com, https://play.google.com/store/apps/details?id=com.appybuilder.craziyogi07.ImproveEnglishSpeaking
"English To Tagalog Dictionary", "500,000+", learnsolo.care@gmail.com, https://play.google.com/store/apps/details?id=com.learnsolo.flipinodictionaryoffline
"English To Zulu Dictionary", "50,000+", learnsolo.care@gmail.com, https://play.google.com/store/apps/details?id=com.learnsolo.zuladictionaryoffline
"Diseases Treatments Dictionary", "100,000+", diseasesdic@gmail.com, https://play.google.com/store/apps/details?id=com.diseases.treatment_dictionary
"All Events in City", "100,000+", contact@allevents.in, https://play.google.com/store/apps/details?id=com.amitech.allevents
"Fighter Commando Battleground Theme💣", "5,000+", freelauncher2019@gmail.com, https://play.google.com/store/apps/details?id=com.launcher.theme.t211820529
"TVP INFO", "10,000+", aplikacje_tvp@tvp.pl, https://play.google.com/store/apps/details?id=pl.tvp.info
"Name days", "500,000+", android@ipndata.sk, https://play.google.com/store/apps/details?id=sk.ipndata.meninyamenafree
"閃電對獎! 10倍速統一發票對獎 ，統一發票兌獎機 兌獎神器 發票對獎機 雲端發票 發票管理", "50,000+", lib.android@gmail.com, https://play.google.com/store/apps/details?id=fintech.com.invoice
"Nearify - Discover Events", "100,000+", hello@nearify.com, https://play.google.com/store/apps/details?id=com.nearify.android
"Birdays – Birthday reminder", "100,000+", birdaysapp@gmail.com, https://play.google.com/store/apps/details?id=com.djonique.birdays
"Spontacts: Free Time Activities & Events Near You", "500,000+", info@spontacts.com, https://play.google.com/store/apps/details?id=com.conceptworks.spontacts
"Ingresse - Ingressos e Eventos", "500,000+", contato@ingresse.com, https://play.google.com/store/apps/details?id=com.ingresse.ticketbooth
"LANDBANK Mobile Banking", "1,000,000+", LANDBANKePD@gmail.com, https://play.google.com/store/apps/details?id=com.landbank.mobilebanking
"Find Events, Expo, Conference, Workshop to attend!", "100,000+", android@10times.com, https://play.google.com/store/apps/details?id=com.tentimes
"Market+ Mobile", "1,000,000+", request@aastocks.com, https://play.google.com/store/apps/details?id=com.aastocks.dzh
"ING Banking to go", "1,000,000+", info@ing.de, https://play.google.com/store/apps/details?id=de.ingdiba.bankingapp
"Absa Banking App", "1,000,000+", Bankingapp@absa.co.za, https://play.google.com/store/apps/details?id=com.barclays.absa.banking
"Capitec Remote Banking", "5,000,000+", clientcare@capitecbank.co.za, https://play.google.com/store/apps/details?id=capitecbank.remote.prd
"Easypaisa", "5,000,000+", support.easypaisaapp@telenorbank.pk, https://play.google.com/store/apps/details?id=pk.com.telenor.phoenix
"FirstMobile", "1,000,000+", firstcontact@firstbanknigeria.com, https://play.google.com/store/apps/details?id=com.firstbank.firstmobile
"همراه کارت‎", "1,000,000+", info@hamrahcard.ir, https://play.google.com/store/apps/details?id=com.adpdigital.mbs.ayande
"CAIXA", "50,000,000+", suporte.mobile@caixa.gov.br, https://play.google.com/store/apps/details?id=br.com.gabba.Caixa
"foodpanda - Local Food Delivery", "10,000,000+", contact@foodpanda.ro, https://play.google.com/store/apps/details?id=com.global.foodpanda.android
"Ощад 24/7", "1,000,000+", contact-centre@oschadbank.ua, https://play.google.com/store/apps/details?id=ua.oschadbank.online
"マクドナルド - McDonald's Japan", "10,000,000+", info@sp.mdj.jp, https://play.google.com/store/apps/details?id=jp.co.mcdonalds.android
"クックパッド - 無料レシピ検索で料理・献立作りを楽しく！", "10,000,000+", support@cookpad.com, https://play.google.com/store/apps/details?id=com.cookpad.android.activities
"McDonald's", "10,000,000+", mcdonaldsglobalmobileapp@gmail.com, https://play.google.com/store/apps/details?id=com.mcdonalds.mobileapp
"Swiggy Food Order & Delivery", "50,000,000+", android@swiggy.in, https://play.google.com/store/apps/details?id=in.swiggy.android
"SarashpazPapion (آشپزی با سرآشپز پاپیون)‎", "100,000+", sarashpazpapion@gmail.com, https://play.google.com/store/apps/details?id=ir.mynal.papillon.papillonchef
"すかいらーくアプリ お得なクーポンが使える無料アプリ", "5,000,000+", sk_app_cs@skylark.co.jp, https://play.google.com/store/apps/details?id=jp.co.skylark.app.gusto
"Zomato - Restaurant Finder and Food Delivery App", "50,000,000+", android@zomato.com, https://play.google.com/store/apps/details?id=com.application.zomato
"Fruits Garden Wonderland", "100,000+", sapporocross@gmail.com, https://play.google.com/store/apps/details?id=pastudio.gemsswapgame.fruitfantasyGarden
"Fruit island Match", "100,000+", marscityjin@gmail.com, https://play.google.com/store/apps/details?id=com.wsinc.jewelCrush.FruitIslandMatch3
"Best New Ringtones 2019 Free 🔥 For Android™", "1,000,000+", best.ringtones.notifications@gmail.com, https://play.google.com/store/apps/details?id=topringtones.newringtones.sonneries
"best launcher theme for android - free launcher", "500,000+", lockapp992@gmail.com, https://play.google.com/store/apps/details?id=com.ggle.android.apps.harapix
"Top 100+ New Ringtones 2019 Free | For Android™", "100,000+", calmtones007@gmail.com, https://play.google.com/store/apps/details?id=com.dev.cross.ringz_1
"Cool Popular Ringtones 2019 🔥 | New for Android", "1,000,000+", ideas.pro.studio@gmail.com, https://play.google.com/store/apps/details?id=com.famousringtones2017.populartones.bestringtones
"Best Galaxy S9 Plus Ringtones 2019 | Free", "1,000,000+", best.ringtones.notifications@gmail.com, https://play.google.com/store/apps/details?id=galaxys9ringtones.ringtonesfors9.notifications
"Latest Cool Ringtones 2019 | New For Android™", "100,000+", brain.apps.maker@gmail.com, https://play.google.com/store/apps/details?id=topringtones2019.amazingtones2020.android
"Awesome Android - UI Libraries", "50,000+", sumitlubal@hotmail.com, https://play.google.com/store/apps/details?id=in.sumeetlubal.aweandroid.aweandroid
"Best Ringtones 2019", "1,000,000+", gerrard.laroche@gmail.com, https://play.google.com/store/apps/details?id=com.Best.Ringtones
"Condor Passport", "5,000,000+", condordevteam@gmail.com, https://play.google.com/store/apps/details?id=dz.condor.Condorpassport
"Home Workout - No Equipment", "50,000,000+", northpark.android@gmail.com, https://play.google.com/store/apps/details?id=homeworkout.homeworkouts.noequipment
"كلمات علمتني معنى الحياة‎", "100,000+", hmjabri33@gmail.com, https://play.google.com/store/apps/details?id=com.kalimatwahikam.sowar.kalam
"Lose Weight App for Men - Weight Loss in 30 Days", "5,000,000+", northpark.android@gmail.com, https://play.google.com/store/apps/details?id=menloseweight.loseweightappformen.weightlossformen
"Pedometer -  Step Counter Free & Calorie Burner", "10,000,000+", abishkking@gmail.com, https://play.google.com/store/apps/details?id=pedometer.stepcounter.calorieburner.pedometerforwalking
"Lose Belly Fat-Home Abs Fitness Workout", "1,000,000+", wuzhangyun313@gmail.com, https://play.google.com/store/apps/details?id=com.bellyfat.absworkout.fitness.flat
"Step Counter - Calorie Counter", "1,000,000+", support@sdgcode.com, https://play.google.com/store/apps/details?id=com.sdgcode.stepcaloriecounter
"Lose Weight in 30 Days", "10,000,000+", abishkking@gmail.com, https://play.google.com/store/apps/details?id=loseweight.weightloss.workout.fitness
"Lose Belly Fat in 30 Days - Flat Stomach", "10,000,000+", abishkking@gmail.com, https://play.google.com/store/apps/details?id=losebellyfat.flatstomach.absworkout.fatburning
"Farm Blast", "500,000+", shopguidegame@gmail.com, https://play.google.com/store/apps/details?id=usBobble.jewel.farmblast
"아파트 실거래가 (아실) - 부동산", "500,000+", asil2018@naver.com, https://play.google.com/store/apps/details?id=kr.co.koreachart.city
"Workout for women - weight loss", "100,000+", senia455641@gmail.com, https://play.google.com/store/apps/details?id=com.wood.app.women.workout.fitness
"Female Fitness - Women Workout", "10,000,000+", northpark.android@gmail.com, https://play.google.com/store/apps/details?id=women.workout.female.fitness
"LH임대분양정보", "500,000+", weareappcorp@gmail.com, https://play.google.com/store/apps/details?id=kr.co.namanapp.leasehouse
"591房屋交易 - 租屋、中古屋、新建案", "1,000,000+", liudongcai@addcn.com, https://play.google.com/store/apps/details?id=com.addcn.android.house591
"1.000+ Model Rumah Minimalis + Denah + Feng Shui", "100,000+", andreaskuswardhana@gmail.com, https://play.google.com/store/apps/details?id=com.plong.model.rumah.minimalis.modern.terbaru
"realestate.com.au - Buy, Rent & Sell Property", "1,000,000+", customercare@realestate.com.au, https://play.google.com/store/apps/details?id=au.com.realestate.app
"Alfred Home Security Camera", "10,000,000+", support@alfred.camera, https://play.google.com/store/apps/details?id=com.ivuu
"Farm Bomb", "50,000+", gemscandycandy@gmail.com, https://play.google.com/store/apps/details?id=com.tokyocoldstudio.fruitGardenTown
"Zigbang", "10,000,000+", cs@zigbang.com, https://play.google.com/store/apps/details?id=com.chbreeze.jikbang4a
"LIFULL HOME'S", "1,000,000+", android-dev@LIFULL.com, https://play.google.com/store/apps/details?id=jp.co.homes.android3
"Waze - GPS, Maps, Traffic Alerts & Live Navigation", "100,000,000+", support@waze.com, https://play.google.com/store/apps/details?id=com.waze
"Realtor.com Real Estate: Homes for Sale and Rent", "10,000,000+", androidsupport@realtor.com, https://play.google.com/store/apps/details?id=com.move.realtor
"Forest Navigator Lite:  routs for off-road hiking", "50,000+", app.hobbysoft@gmail.com, https://play.google.com/store/apps/details?id=su.hobbysoft.forestplaces.free
"Grab Driver", "10,000,000+", support@grab.com, https://play.google.com/store/apps/details?id=com.grabtaxi.driver2
"원내비", "1,000,000+", kth1475@lguplus.co.kr, https://play.google.com/store/apps/details?id=com.lguplus.navi
"نشان - نقشه و مسیریاب سخن‌گوی فارسی، ترافیک زنده‎", "1,000,000+", support@neshan.org, https://play.google.com/store/apps/details?id=org.rajman.neshan.traffic.tehran.navigator
"بلد – نقشه و مسیریاب فارسی‎", "1,000,000+", support@balad.ir, https://play.google.com/store/apps/details?id=ir.balad
"GPS, Maps, Navigate, Traffic & Area Calculating", "1,000,000+", phonexlaucher@gmail.com, https://play.google.com/store/apps/details?id=com.eztech.gps.maps
"원내비", "1,000,000+", onenavi@kt.com, https://play.google.com/store/apps/details?id=kt.navi
"GPS Navigation & Direction - Find Route, Map Guide", "500,000+", entertaininglogixapps@gmail.com, https://play.google.com/store/apps/details?id=com.entertaininglogixapps.gps.navigation.direction.find.route.map.guide
"تاپ TOP‎", "1,000,000+", top@pec.ir, https://play.google.com/store/apps/details?id=ir.tgbs.peccharge
"GPS, Maps, Voice Navigation & Directions", "1,000,000+", interactiveappstudios@gmail.com, https://play.google.com/store/apps/details?id=com.maps.voice.navigation.traffic.gps.location.route.driving.directions
"Romantic Quotes", "500,000+", lovelyappsforu@gmail.com, https://play.google.com/store/apps/details?id=love.quotes.happy.rquotesluv
"T world", "50,000,000+", seohyuk@sk.com, https://play.google.com/store/apps/details?id=Com.sktelecom.minit
"MyMCI", "1,000,000+", hamisystemsharif@gmail.com, https://play.google.com/store/apps/details?id=ir.mci.ecareapp
"pattern lock screen", "1,000,000+", klsoft92@gmail.com, https://play.google.com/store/apps/details?id=com.lockscreen302.pattern
"كلمات تهز الحبيب‎", "100,000+", appyour66@gmail.com, https://play.google.com/store/apps/details?id=com.romanssiyat.wath_sapp.tahozohabib
"Meow Blast", "100,000+", shopguidegame@gmail.com, https://play.google.com/store/apps/details?id=usboble.gemsblast.meowcube
"Spider Stickman Rope Hero Gangstar Crime", "10,000,000+", quynhbt48@gmail.com, https://play.google.com/store/apps/details?id=spider.stickman.gta.gtastickman.city.crime
"News24: Breaking News. First.", "1,000,000+", android@sa.24.com, https://play.google.com/store/apps/details?id=com.news24.ui.core
"Talking Babsy Baby", "10,000,000+", baumandroid@googlemail.com, https://play.google.com/store/apps/details?id=com.kauf.talking.baum.TalkingBabsyBaby
"WowBox", "10,000,000+", wowbox@telenordigital.com, https://play.google.com/store/apps/details?id=com.telenor.ads
"BÁO MỚI - Đọc Báo, Tin Tức 24h", "10,000,000+", apps.baomoi@epi.com.vn, https://play.google.com/store/apps/details?id=com.epi
"detikcom - Berita Terbaru & Terlengkap", "10,000,000+", appsupport@detik.com, https://play.google.com/store/apps/details?id=org.detikcom.rss
"BaBe+ - Berita Indonesia", "5,000,000+", contact@babe.co.id, https://play.google.com/store/apps/details?id=com.ss.android.article.master.id
"Tin moi 24h - Doc bao, tin tuc", "1,000,000+", nghia.ctv@gmail.com, https://play.google.com/store/apps/details?id=mobi.fiveplay.tinmoi24h
"SmartNews: Breaking News Headlines", "10,000,000+", support@smartnews.com, https://play.google.com/store/apps/details?id=jp.gocro.smartnews.android
"Dailyhunt (Newshunt)- Cricket, News,Videos", "100,000,000+", YourFriends@dailyhunt.in, https://play.google.com/store/apps/details?id=com.eterno
"Fox News – Breaking News, Live Video & News Alerts", "10,000,000+", contactus@foxnews.com, https://play.google.com/store/apps/details?id=com.foxnews.android
"AzamTV", "1,000,000+", appsupport@azam-paytv.com, https://play.google.com/store/apps/details?id=com.azamtv.news
"香港01 - 新聞資訊及生活服務", "500,000+", app_support@hk01.com, https://play.google.com/store/apps/details?id=com.hk01.news_app
"Music player", "1,000,000+", recorder.appteam@gmail.com, https://play.google.com/store/apps/details?id=com.recorder.music.mp3.musicplayer
"Free Music Download - Mp3 Music Downloader", "500,000+", support@freemp3.cloud, https://play.google.com/store/apps/details?id=com.musicworld.app.musicdownloader
"Google Play Music", "1,000,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.music
"DESCARGAR MÚSICA GRATIS 🔥 AUDIO ZAFICEY🔥", "1,000,000+", zaficey@gmail.com, https://play.google.com/store/apps/details?id=com.yOljfj65rfd.Uzyhglk1z
"Samsung Music", "500,000,000+", noreply.sec@samsung.com, https://play.google.com/store/apps/details?id=com.sec.android.app.music
"Free Music Player, Music Downloader, Offline MP3", "50,000,000+", at.music.player@gmail.com, https://play.google.com/store/apps/details?id=com.atpc
"Music Downloader", "500,000+", btxdevs@gmail.com, https://play.google.com/store/apps/details?id=com.btxdev.musicdownloader
"Music Player - Bass Booster - Free Download", "5,000,000+", smartchen2015@gmail.com, https://play.google.com/store/apps/details?id=audio.mp3.free.music.player
"Doctor Anywhere", "50,000+", askus@doctoranywhere.com, https://play.google.com/store/apps/details?id=com.doctoranywhere
"Gaana Music- Hindi English Telugu MP3 Songs Online", "100,000,000+", feedback@gaana.com, https://play.google.com/store/apps/details?id=com.gaana
"MaNaDr for Patient", "10,000+", support@manadr.com, https://play.google.com/store/apps/details?id=com.mhealth.manadr
"FHN3", "50,000+", it.admin@fullertonhealthcare.com, https://play.google.com/store/apps/details?id=com.fhn3.android
"AIA Healthcare", "10,000+", SG.HealthApp@aia.com, https://play.google.com/store/apps/details?id=sg.aia.qualityhealthcare
"IHP App", "10,000+", enquiry@ihp.com.sg, https://play.google.com/store/apps/details?id=com.ihpapp.app
"AIA Employee Care", "10,000+", sg.eb.customer@aia.com, https://play.google.com/store/apps/details?id=com.aia.sg.employeecare
"mySugr - Diabetes App & Blood Sugar Tracker", "1,000,000+", support@mysugr.com, https://play.google.com/store/apps/details?id=com.mysugr.android.companion
"Great Benefits", "10,000+", corporate.alliancehealthcare@gmail.com, https://play.google.com/store/apps/details?id=com.skubbs.ge
"TigerConnect - Clinical Solutions", "500,000+", prosupport@tigerconnect.com, https://play.google.com/store/apps/details?id=com.tigertext
"Howden MediHub", "1,000+", howden.medihub@ihp.com.sg, https://play.google.com/store/apps/details?id=com.skubbs.medihub
"Sanford Guide:Antimicrobial Rx", "100,000+", techsupport@sanfordguide.com, https://play.google.com/store/apps/details?id=com.sanfordguide.amt
"Whitebook-prescrição e bulário", "100,000+", suporte@pebmed.com.br, https://play.google.com/store/apps/details?id=com.medprescricao
"Monash Uni Low FODMAP Diet", "100,000+", fodmap.feedback@monash.edu, https://play.google.com/store/apps/details?id=com.monashuniversity.fodmap
"Epocrates", "1,000,000+", support@epocrates.com, https://play.google.com/store/apps/details?id=com.epocrates
